,tweet_id,author_id,retweet_count,like_count,text,language,created_at,source,possibly_sensitive,image_url
1471525452300881926,1471525452300881926,1430779602167812103,0,0,Premier League: Manchester United vs Brighton Postponed Over COVID-19 Outbreak https://t.co/OQRj5My2KE,en,2021-12-16T16:59:42.000Z,WordPress.com,False,
1471525446734991363,1471525446734991363,916781545356189698,524,0,RT @brfootball: The Premier League confirm that Manchester United's game against Brighton on Saturday will be postponed due to rise of COVI…,en,2021-12-16T16:59:40.000Z,Twitter for iPhone,False,
1471525439646715908,1471525439646715908,1330921006345695233,0,0,"Just posted a photo @ Manchester, United Kingdom https://t.co/Zh4BOu1kjO",en,2021-12-16T16:59:39.000Z,Instagram,False,
1471525431128035337,1471525431128035337,367250534,3,0,"RT @LukePenningVGP: Martyn Pert, Manchester United's highly-rated first-team coach, is also expected to leave Old Trafford. 

Due to follow…",en,2021-12-16T16:59:37.000Z,Twitter for Android,False,
1471525408319365121,1471525408319365121,2657768461,56,0,"RT @mufcMPB: Martyn Pert, Manchester United first-team coach, is expected to leave Old Trafford. He is due to follow Kieran McKenna to Ipsw…",en,2021-12-16T16:59:31.000Z,Twitter for Android,False,
1471525374836326415,1471525374836326415,222799478,29,0,"RT @paddypower: Manchester United coach, Kieran McKenna is set to be confirmed as the new Ipswich Town manager.

McKenna has also been conf…",en,2021-12-16T16:59:23.000Z,Twitter for Android,False,
1471525363398455299,1471525363398455299,1278255060502425600,3,0,RT @ManUtdMEN: Manchester United fans all have the same fear after Brighton decision https://t.co/vkJcXnc5eY,en,2021-12-16T16:59:20.000Z,Twitter for Android,False,
1471525336798035968,1471525336798035968,1377592033611776001,1482,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:59:14.000Z,Twitter for Android,False,
1471525335900594181,1471525335900594181,1312007835237089280,0,0,Arsenal is above Manchester united but still their fans are making noise https://t.co/yFDksYxUaH,en,2021-12-16T16:59:14.000Z,Twitter for Android,False,https://pbs.twimg.com/media/FGvofktXMAkonoz.jpg
1471525326895386635,1471525326895386635,1134350072,63,0,RT @mufcMPB: Anthony Elanga is on the verge of signing a new long-term contract at Manchester United. Terms have been agreed. #MUFC [@Chris…,en,2021-12-16T16:59:12.000Z,Twitter for Android,False,
1471525326417129473,1471525326417129473,796581534,1482,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:59:12.000Z,Twitter for Android,False,
1471525315398807562,1471525315398807562,138335797,524,0,RT @brfootball: The Premier League confirm that Manchester United's game against Brighton on Saturday will be postponed due to rise of COVI…,en,2021-12-16T16:59:09.000Z,Twitter for iPhone,False,
1471525276781891588,1471525276781891588,263635934,6,0,"RT @NickAmes82: As reported elsewhere, understand Kieran McKenna is close to becoming Ipswich manager. https://t.co/YKla8OLURm #ITFC",en,2021-12-16T16:59:00.000Z,TweetDeck,False,
1471525264123379717,1471525264123379717,295652480,51,0,"RT @footballdaily: 🚨 BREAKING 🚨

Manchester United vs Brighton this weekend has been postponed due to covid cases at Manchester United http…",en,2021-12-16T16:58:57.000Z,Twitter for Android,False,
1471525243567194114,1471525243567194114,20687723,1,0,"RT @BelTel_Sport: Kieran McKenna is about to get his big chance in senior management.
Here's everything you need to know about his career s…",en,2021-12-16T16:58:52.000Z,TweetDeck,False,
1471525243512569870,1471525243512569870,1134350072,140,0,"RT @ManUnitedZone_: Manchester United had just 9 available players from the first team squad for Brentford on Tuesday, which was also postp…",en,2021-12-16T16:58:52.000Z,Twitter for Android,False,
1471525223610687488,1471525223610687488,40490141,1,2,"Kieran McKenna is about to get his big chance in senior management.
Here's everything you need to know about his career so far 👇 #ITFC / #MUFC https://t.co/tNUehhf4HC",en,2021-12-16T16:58:47.000Z,Twitter Web App,False,
1471525209597489157,1471525209597489157,209529178,661,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T16:58:44.000Z,Twitter for Android,False,
1471525204597817349,1471525204597817349,42962996,0,0,"Jogos de Leicester e Manchester United são adiados devido à Covid-19
https://t.co/d9JIcwq34a",pt,2021-12-16T16:58:43.000Z,Twitter Web App,False,
1471525198440677382,1471525198440677382,1247523313066184704,0,0,@goal That's when he will never refuse to come to Manchester united 🤷‍♂️❤,en,2021-12-16T16:58:41.000Z,Twitter for Android,False,
1471525188659519488,1471525188659519488,1276354429835448320,13,0,"RT @Jackglasson2: MANCHESTER UNITED VS BRIGHTON POSTPONED! 

If everyone could please support the video and leave a like and a comment that…",en,2021-12-16T16:58:39.000Z,Twitter for iPhone,False,
1471525184750370821,1471525184750370821,3398401565,108,0,"RT @TeamCRonaldo: Merih Demiral : 

""Ronaldo made a big difference in the group, without his goals, Manchester United will not qualify for…",en,2021-12-16T16:58:38.000Z,Twitter for Android,False,
1471525162633805827,1471525162633805827,302485917,2,0,RT @TheMUAgenda: Please check out the Man United agenda YouTube channel. Breaking news Manchester United versus Brighton cancelled. @Rebel_…,en,2021-12-16T16:58:33.000Z,Twitter for Android,False,
1471525159597219845,1471525159597219845,99745024,1125,0,RT @OficialSala12: Mbappé comemorando seu 100° gol com a camisa do PSG do mesmo jeito que Cristiano Ronaldo comemorou seu 100° gol pelo Man…,pt,2021-12-16T16:58:32.000Z,Twitter Web App,False,
1471525122746032136,1471525122746032136,1245761690899226627,661,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T16:58:23.000Z,Twitter for Android,False,
1471525105683546125,1471525105683546125,881487888218808320,31,0,"RT @Lsmj3721: Just this week, Manchester United defender Victor Lindelof, Italy Serie A midfielder Piotr Zielinski, and French Ligue 1 stri…",en,2021-12-16T16:58:19.000Z,Twitter for iPad,False,
1471525090034606084,1471525090034606084,1110299776145391617,3,0,RT @iambolar: Manchester United have confirmed that their Premier League match with Brighton on Saturday has been postponed and will be res…,en,2021-12-16T16:58:15.000Z,Twitter for iPhone,False,
1471525080891072512,1471525080891072512,20426236,1,0,RT @mirkobolesan: Hopefully UEFA have cleared out the bowls and we don't end up playing Real Madrid or Manchester United.,en,2021-12-16T16:58:13.000Z,Twitter Web App,False,
1471525075203538957,1471525075203538957,1350436290337124352,49,0,RT @SuperSportTV: Manchester United's Saturday fixture against Brighton has been postponed ❌ https://t.co/26zUB7yYyl,en,2021-12-16T16:58:12.000Z,Twitter for Android,False,https://pbs.twimg.com/media/FGvMKr2UcAUNtEE.jpg
1471525072817082378,1471525072817082378,216093732,1,0,"RT @givvy_givven: In England they have Manchester united in South Africa we have kaizer chiefs

Infact chiefs lead and they follow",en,2021-12-16T16:58:11.000Z,Twitter for Android,False,
1471525066756300800,1471525066756300800,156692504,661,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T16:58:10.000Z,Twitter for iPhone,False,
1471525062276788226,1471525062276788226,1341342037132652545,67,0,RT @EmmanuelQuenzie: I stake long bet wey they postponed Manchester united and Brighton match. The way Oyigbo go rip me err. Sika no koraa…,en,2021-12-16T16:58:09.000Z,Twitter for Android,False,
1471525061161070602,1471525061161070602,1595189940,661,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T16:58:08.000Z,Twitter for Android,False,
1471525057801465867,1471525057801465867,1344029763908882433,104,0,"RT @TimelineCR7: Amadou Haidara (RB Leipzig Midfielder): 

""Everyone had a favourite team as a kid. Mine was Manchester United. I was a big…",en,2021-12-16T16:58:08.000Z,Twitter Web App,False,
1471525051501629447,1471525051501629447,1436448831609188359,0,0,"@toyo_sii 🤡

https://t.co/Jx83Jpt1KE",und,2021-12-16T16:58:06.000Z,Twitter for iPhone,False,
1471525049232359427,1471525049232359427,15374501,0,1,Manchester United Confirm the Postponement of Game against Brighton https://t.co/9HLvyHaipQ https://t.co/y0AiFz7Sic,en,2021-12-16T16:58:06.000Z,dlvr.it,False,https://pbs.twimg.com/media/FGvoO-dVUAE4MJ1.jpg
1471525048703877125,1471525048703877125,51961599,0,4,Manchester United Confirm the Postponement of Game against Brighton https://t.co/SZhBartEc7 https://t.co/a7GhaE88TT,en,2021-12-16T16:58:05.000Z,dlvr.it,False,https://pbs.twimg.com/media/FGvoO9zVUAU56Av.jpg
1471525047412035584,1471525047412035584,1419005886194929668,0,0,Manchester United Confirm the Postponement of Game against Brighton https://t.co/uq1vBBKEfD,en,2021-12-16T16:58:05.000Z,dlvr.it,False,
1471525046736805891,1471525046736805891,1354390622497624065,1,2,"🚨 In addition to the Leicester City - Tottenham match to be played tonight in the English Premier League, Saturday's Manchester United 
Brighton match was also postponed due to coronavirus cases. 😷🦠

#PremierLeague #PL #Covid19UK #ARSWHU #Arsenal #BrentfordFC https://t.co/utvRm3cmnl",en,2021-12-16T16:58:05.000Z,Twitter for Android,False,https://pbs.twimg.com/media/FGvoOxvWUAMIqCe.jpg
1471525031565955072,1471525031565955072,382696798,1482,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:58:01.000Z,Twitter for Android,False,
1471525027967340546,1471525027967340546,1416721073412919296,83,0,RT @mufcMPB: Manchester United coach Martyn Pert is in advanced talks to join Ipswich with Kieran McKenna. #MUFC [@ChrisWheelerDM],en,2021-12-16T16:58:00.000Z,Twitter Web App,False,
1471525022342787075,1471525022342787075,548193571,40,0,"RT @nickmashiter: Martyn Pert, Manchester United's highly rated first-team coach, also expected to leave Old Trafford. Due to follow Kieran…",en,2021-12-16T16:57:59.000Z,Twitter for Android,False,
1471525009688604682,1471525009688604682,29718201,0,0,"League One latest: Manchester United coach Kieran McKenna is close to becoming Ipswich’s new manager.

https://t.co/5TaT0cV34O",en,2021-12-16T16:57:56.000Z,Twitter Web App,False,
1471524997243936770,1471524997243936770,1292842931099856897,140,0,"RT @ManUnitedZone_: Manchester United had just 9 available players from the first team squad for Brentford on Tuesday, which was also postp…",en,2021-12-16T16:57:53.000Z,Twitter for iPhone,False,
1471524993066582028,1471524993066582028,926594408291667968,184,0,RT @Nathalie_MUFC: Week move slows when a Manchester United game is postponed🙄😓,en,2021-12-16T16:57:52.000Z,Twitter for Android,False,
1471524983851651084,1471524983851651084,1056320107574632448,83,0,RT @mufcMPB: Manchester United coach Martyn Pert is in advanced talks to join Ipswich with Kieran McKenna. #MUFC [@ChrisWheelerDM],en,2021-12-16T16:57:50.000Z,Twitter for iPhone,False,
1471524977295908879,1471524977295908879,1186863933082263557,30,0,"RT @City_Xtra: Oleksandr Zinchenko on #ManCity's rivals for the #PL title: “I think Chelsea, Liverpool and Manchester United all at once...…",en,2021-12-16T16:57:48.000Z,Twitter for Android,False,
1471524971746897931,1471524971746897931,1344029763908882433,63,0,"RT @CristianoXtra_: Merih Demiral:

""Cristiano Ronaldo made a big difference in the group, without his goals, Manchester United will not qu…",en,2021-12-16T16:57:47.000Z,Twitter Web App,False,
1471524968362123268,1471524968362123268,1454718506780577793,105,0,"RT @GoalNews: Leicester vs Tottenham ❌
Manchester United vs Brighton ❌

Two more Premier League matches have now been postponed due to Covi…",en,2021-12-16T16:57:46.000Z,Twitter for Android,False,
1471524963534446596,1471524963534446596,1438954219252457482,25,0,RT @Football_TaIk: Manchester United are interested in signing Antonio Rüdiger from Chelsea when his contract expires this summer. #MUFC #C…,en,2021-12-16T16:57:45.000Z,Twitter for Android,False,
1471524960803897353,1471524960803897353,1289884487762030594,388,0,RT @SkySportsNews: Manchester United's Premier League fixture at home to #BHAFC on Saturday has been postponed due to the Covid-19 outbreak…,en,2021-12-16T16:57:44.000Z,Twitter for iPhone,False,
1471524941417877504,1471524941417877504,1110299776145391617,661,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T16:57:40.000Z,Twitter for iPhone,False,
1471524941044621315,1471524941044621315,1358731773765648384,1482,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:57:40.000Z,Twitter for Android,False,
1471524937521270784,1471524937521270784,1470949603209932801,32,0,RT @RangnaIdo: Mbappé celebrating his 100th goal with the PSG shirt the same way Cristiano Ronaldo celebrated his 100th goal for Manchester…,en,2021-12-16T16:57:39.000Z,Twitter for Android,False,
1471524931125096454,1471524931125096454,1089249455612854274,11,0,RT @SergioADippW: Se suspende el Manchester United Vs Brighton y podría suspenderse la Premier hasta enero ❌ https://t.co/siOj03jFaq,es,2021-12-16T16:57:37.000Z,Twitter for Android,False,https://pbs.twimg.com/media/FGvNSFBUYAIaxUH.jpg
1471524930768424966,1471524930768424966,1254825773518581765,15,0,"RT @TimelineCR7: A few players have come in and no signs of Cristiano Ronaldo himself at Manchester United's training ground.

[@BenRansomS…",en,2021-12-16T16:57:37.000Z,Twitter for Android,False,
1471524890276548608,1471524890276548608,1265223218706542593,1482,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:57:28.000Z,Twitter for Android,False,
1471524875739312132,1471524875739312132,1187535342506782721,0,1,"🔴 Anthony Elanga está perto de assinar um novo contrato de longo prazo no Manchester United depois de entrar no time principal. Uma fonte disse que ele impressionou o novo manager, Ralf Rangnick .

🗞️ @mcgrathmike https://t.co/SsYSF74I2t",pt,2021-12-16T16:57:24.000Z,Twitter Web App,False,https://pbs.twimg.com/media/FGvoBqbXsAYXHTY.jpg
1471524875663810564,1471524875663810564,981824804855611392,0,0,"Manchester United can confirm that our Premier League fixture against Brighton &amp; Hove Albion, scheduled for Saturday 18 December at 12:30 GMT, has been postponed and will be rescheduled in due course.
https://t.co/6NXY1oVtmx",en,2021-12-16T16:57:24.000Z,Twitter for Android,False,
1471524865807040518,1471524865807040518,2512267789,5,0,"RT @BBCSport: Is this the face of the next Ipswich Town manager?

Manchester United have given their assistant first team coach Kieran McKe…",en,2021-12-16T16:57:22.000Z,Twitter for iPhone,False,
1471524862233653257,1471524862233653257,832720447,237,0,"RT @Carterj37919661: Cette semaine encore, le défenseur de Manchester United Victor Lindelof, le milieu de terrain de Serie A italienne Pio…",fr,2021-12-16T16:57:21.000Z,Twitter Web App,False,
1471524858672594947,1471524858672594947,1425929613654564867,0,1,@LosSublimes Que jugadores crees que Rangnick traerá al Manchester United en este mercado de invierno y en verano de 2022?,es,2021-12-16T16:57:20.000Z,Twitter for iPhone,False,
1471524848161759233,1471524848161759233,765642320,16,0,RT @Mercado_Ingles: NOTICIA. El partido Manchester United vs Brighton ha sido pospuesto debido a un brote de COVID-19 con el staff y jugado…,es,2021-12-16T16:57:18.000Z,Twitter for Android,False,
1471524837134905358,1471524837134905358,1436916422790238212,0,0,"Dean Henderson siempre ha sido respetuoso y profesional durante su estadía en el Manchester United, pero ahora está dispuesto a dejar el club porque su prioridad y deseo es jugar. Su salida dependerá de las ofertas ya sea en enero o verano.

[@FabrizioRomano] https://t.co/d4Q1keodUC",es,2021-12-16T16:57:15.000Z,Twitter for Android,False,https://pbs.twimg.com/media/FGvoCpyXEAMEB3I.jpg
1471524836468006919,1471524836468006919,1202650342497894405,108,0,"RT @ActuFoot_: 🔴 Initialement prévue samedi, la rencontre entre Manchester United et Brighton est reportée à cause de cas de Covid-19 au se…",fr,2021-12-16T16:57:15.000Z,Twitter for iPhone,False,
1471524822610059267,1471524822610059267,1377540474945277952,0,0,"What a trophy for Manchester United Football Club. Be in Europe, get embarrassed and come back to win squat again. The United way. https://t.co/sBcE4foPXw",en,2021-12-16T16:57:11.000Z,Twitter for Android,False,
1471524818126266379,1471524818126266379,1118051496267001858,388,0,RT @SkySportsNews: Manchester United's Premier League fixture at home to #BHAFC on Saturday has been postponed due to the Covid-19 outbreak…,en,2021-12-16T16:57:10.000Z,Twitter for Android,False,
1471524774107041799,1471524774107041799,370167407,237,0,"RT @Carterj37919661: Cette semaine encore, le défenseur de Manchester United Victor Lindelof, le milieu de terrain de Serie A italienne Pio…",fr,2021-12-16T16:57:00.000Z,Twitter for Android,False,
1471524758844026895,1471524758844026895,1095787827084828672,1482,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:56:56.000Z,Twitter Web App,False,
1471524749415415808,1471524749415415808,1237121601935720449,5,0,"RT @BBCSport: Is this the face of the next Ipswich Town manager?

Manchester United have given their assistant first team coach Kieran McKe…",en,2021-12-16T16:56:54.000Z,Twitter for Android,False,
1471524733711749128,1471524733711749128,1078344084983611393,0,0,"Manchester United target Amadou Haidara admits he supported the club as links over a move intensify
#News #Business #ESPN #Bild #ManchesterUnited #Haidara #CristianoRonaldo #JulianNagelsmann #KalvinPhillips #AmadouHaidara #PatriceEvra
https://t.co/dp2DfH6M3l",en,2021-12-16T16:56:50.000Z,Article Tweetbot,False,
1471524730939363330,1471524730939363330,1350436290337124352,14,0,"RT @SuperSportBlitz: Manchester United’s encounter with Brighton, scheduled for Saturday, has been postponed due to Covid-19 infections in…",en,2021-12-16T16:56:50.000Z,Twitter for Android,False,
1471524689340207111,1471524689340207111,955911935870033921,0,2,"Calling Manchester United Fans!🚨
Reply and Follow! Let’s build a chain💫
Let’s all connect and find mutuals🔰
Retweet this to find other fans✨#Mufc #ManchesterUnited #followtrain",en,2021-12-16T16:56:40.000Z,Twitter for iPhone,False,
1471524676463648776,1471524676463648776,423668028,1,0,"RT @4castersports: 🚨 Alarma por Covid-19 en Inglaterra

🏟 Ya se han suspendido:
❌ Brighton-Tottenham
❌ Brentford-Manchester United
❌ Burnle…",es,2021-12-16T16:56:37.000Z,Twitter for Android,False,
1471524674899116033,1471524674899116033,1021400068107014145,0,1,"Between injury recovery and COVID-19 isolation, Manchester United and only nine available first-team players for the Brentford game, and only had seven available for the weekend's fixture against Brighton. [Athletic] #MUFC",en,2021-12-16T16:56:36.000Z,Twitter for Android,False,
1471524640644239362,1471524640644239362,2995249088,525,0,RT @brfootball: The Premier League confirm that Manchester United's game against Brighton on Saturday will be postponed due to rise of COVI…,en,2021-12-16T16:56:28.000Z,Twitter for Android,False,
1471524603851902988,1471524603851902988,1053668764934377472,26,0,"RT @tsouganatos: Just this week, Manchester United defender Victor Lindelof, Italy Serie A midfielder Piotr Zielinski, and French Ligue 1 s…",en,2021-12-16T16:56:19.000Z,Twitter for iPhone,False,
1471524571421548545,1471524571421548545,1265062428632629249,1483,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:56:12.000Z,Twitter for Android,False,
1471524545626468354,1471524545626468354,1413128406506500111,0,0,"@mikemashu @glazerscashcow @ManUtd Hope this helps

https://t.co/D038hx4Wxv",en,2021-12-16T16:56:05.000Z,Twitter for iPad,False,
1471524542732513284,1471524542732513284,724274833299746817,2,0,RT @ManUtdMEN: #MUFC are facing up to a fixture nightmare. https://t.co/CN7q5jY6zG,en,2021-12-16T16:56:05.000Z,Twitter for Android,False,
1471524533551120394,1471524533551120394,1268673510798483456,157,0,"RT @ChampionsLeague: 𝗧𝗛𝗥𝗘𝗔𝗗: Acrobatic Manchester United goals!

#TBT | #UCL https://t.co/mtPufDb1dS",en,2021-12-16T16:56:03.000Z,Twitter for Android,False,https://pbs.twimg.com/media/FGu8vnQXIAQL_y9.jpg
1471524527767109632,1471524527767109632,2785227679,525,0,RT @brfootball: The Premier League confirm that Manchester United's game against Brighton on Saturday will be postponed due to rise of COVI…,en,2021-12-16T16:56:01.000Z,Twitter for iPhone,False,
1471524523325468679,1471524523325468679,3384423700,23,0,"RT @Stuart_Watson: It looks like young Manchester United coach Kieran McKenna is going to be named the new manager of Ipswich Town.

More h…",en,2021-12-16T16:56:00.000Z,Twitter for iPhone,False,
1471524517679874051,1471524517679874051,176490799,88,0,RT @AlertaNews24: 🇬🇧 | URGENTE - CORONAVIRUS: Un brote de COVID en el complejo de entrenamiento del Manchester United ha obligado a pospone…,es,2021-12-16T16:55:59.000Z,Twitter Web App,False,
1471524515956019204,1471524515956019204,760896584200679424,58,0,"RT @Footballogue: [#FIFArabCup] Hannibal Mejbri (18 ans, Manchester United) apporte encore beaucoup au milieu de terrain de la Tunisie. 🇹🇳👊…",fr,2021-12-16T16:55:58.000Z,Twitter for Android,False,
1471524495169290240,1471524495169290240,700839109,661,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T16:55:53.000Z,Twitter for Android,False,
1471524483290783755,1471524483290783755,1122202334178750464,56,0,"RT @mufcMPB: Martyn Pert, Manchester United first-team coach, is expected to leave Old Trafford. He is due to follow Kieran McKenna to Ipsw…",en,2021-12-16T16:55:51.000Z,Twitter for Android,False,
1471524477846622214,1471524477846622214,790512930538348544,66,0,RT @EmmanuelQuenzie: I stake long bet wey they postponed Manchester united and Brighton match. The way Oyigbo go rip me err. Sika no koraa…,en,2021-12-16T16:55:49.000Z,Twitter for iPhone,False,
1471524456766050306,1471524456766050306,907613765977493504,238,0,"RT @Carterj37919661: Cette semaine encore, le défenseur de Manchester United Victor Lindelof, le milieu de terrain de Serie A italienne Pio…",fr,2021-12-16T16:55:44.000Z,Twitter for Android,False,
1471524450906480641,1471524450906480641,1460311278300241924,1483,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:55:43.000Z,Twitter for Android,False,
1471524427670114309,1471524427670114309,1392303033229447175,0,3,Manchester United’s official tiktok everyone https://t.co/hyWqL0csvE,en,2021-12-16T16:55:37.000Z,Twitter Web App,False,
1471524422888554496,1471524422888554496,883254150183702529,140,0,"RT @ManUnitedZone_: Manchester United had just 9 available players from the first team squad for Brentford on Tuesday, which was also postp…",en,2021-12-16T16:55:36.000Z,Twitter for Android,False,
1471524420204249094,1471524420204249094,1399604552714883076,0,0,@Opresii Manchester United,en,2021-12-16T16:55:36.000Z,Twitter for iPhone,False,
1471524412780339206,1471524412780339206,3293167923,6,0,RT @zaleUTD: Le grand MANCHESTER UNITED me manque et notre match de samedi est reporté encore 😥.,fr,2021-12-16T16:55:34.000Z,Twitter for Android,False,
1471524404341444611,1471524404341444611,815843442,88,0,RT @AlertaNews24: 🇬🇧 | URGENTE - CORONAVIRUS: Un brote de COVID en el complejo de entrenamiento del Manchester United ha obligado a pospone…,es,2021-12-16T16:55:32.000Z,Twitter for Android,False,
1471524404165328896,1471524404165328896,766903566,1484,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:55:32.000Z,Twitter for Android,False,
1471524392358268934,1471524392358268934,1118051496267001858,49,0,RT @SuperSportTV: Manchester United's Saturday fixture against Brighton has been postponed ❌ https://t.co/26zUB7yYyl,en,2021-12-16T16:55:29.000Z,Twitter for Android,False,https://pbs.twimg.com/media/FGvMKr2UcAUNtEE.jpg
1471524358640259072,1471524358640259072,1361010264964005888,1484,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:55:21.000Z,Twitter for Android,False,
1471524358606700544,1471524358606700544,1113408739175030789,0,2,"🚨 Ipswich Town are set to appoint Manchester United first-team coach Kieran McKenna as their new manager in the next few days. 👔

McKenna have also spoken to Ralf Rangnick of his desire to take the job.

#MUFC!",en,2021-12-16T16:55:21.000Z,Twitter for Android,False,
1471524354261499905,1471524354261499905,1326158447440769027,34,0,"RT @DeadlineDayLive: 🚨 Ipswich Town are set to appoint Manchester United first-team coach Kieran McKenna as their new manager.

(Source: Sk…",en,2021-12-16T16:55:20.000Z,Twitter for iPhone,False,
1471524348074897417,1471524348074897417,1426074792801746945,0,0,2nd Manchester United online game off due to Covid but group declines require break https://t.co/h5CcNAwhXZ,en,2021-12-16T16:55:18.000Z,IFTTT,False,
1471524313534808069,1471524313534808069,1294669458112487426,525,0,RT @brfootball: The Premier League confirm that Manchester United's game against Brighton on Saturday will be postponed due to rise of COVI…,en,2021-12-16T16:55:10.000Z,Twitter for iPhone,False,
1471524267489574915,1471524267489574915,559256595,1484,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:54:59.000Z,Twitter for iPhone,False,
1471524254084734976,1471524254084734976,3353825231,0,0,"#mufc Must be hard for Mike  Phelan to remain involved at Manchester United now. With ole solskjear gone And Micheal carrick gone. And Kieran McKenna gone And Martyn Pert gone so Mike Phelan be leaving to, https://t.co/eGIpAoL0AE",en,2021-12-16T16:54:56.000Z,Twitter for iPad,False,https://pbs.twimg.com/media/FGvngjoXwAkxLE4.jpg
1471524252469784577,1471524252469784577,2389037072,36,0,"RT @UtdPlug: 🚨 JUST IN: 

The scale of the outbreak at Manchester United can be revealed with 19 positive cases recorded across players and…",en,2021-12-16T16:54:56.000Z,Twitter for Android,False,
1471524230437220352,1471524230437220352,1376843447353610244,66,0,RT @EmmanuelQuenzie: I stake long bet wey they postponed Manchester united and Brighton match. The way Oyigbo go rip me err. Sika no koraa…,en,2021-12-16T16:54:50.000Z,Twitter for iPhone,False,
1471524218043052033,1471524218043052033,1453426041834332165,5,0,RT @BUSHBINT: Yet the Daydream media omitted to mention he was Vaccinated on the announcement of his retirement from football yesterday....…,en,2021-12-16T16:54:47.000Z,Twitter Web App,False,
1471524202981249030,1471524202981249030,239513186,83,0,RT @mufcMPB: Manchester United coach Martyn Pert is in advanced talks to join Ipswich with Kieran McKenna. #MUFC [@ChrisWheelerDM],en,2021-12-16T16:54:44.000Z,Twitter for iPhone,False,
1471524194647224332,1471524194647224332,1310978809890574336,19,0,"RT @theutdjournal: 🚨 JUST IN: Martyn Pert, Manchester United's highly rated first-team coach, also expected to leave Old Trafford. Due to f…",en,2021-12-16T16:54:42.000Z,Twitter Web App,False,
1471524194630258689,1471524194630258689,791934559344406528,525,0,RT @brfootball: The Premier League confirm that Manchester United's game against Brighton on Saturday will be postponed due to rise of COVI…,en,2021-12-16T16:54:42.000Z,Twitter for Android,False,
1471524190247346181,1471524190247346181,21445688,0,0,New post: Manchester United Confirm the Postponement of Game against Brighton https://t.co/nW7eSlXDuz @NOTJUSTOK,en,2021-12-16T16:54:41.000Z,Notjustok_Autotweets,False,
1471524171721158662,1471524171721158662,862198916,22,0,RT @CBSSportsGolazo: BREAKING: Manchester United's match on Saturday vs. Brighton has been postponed due to rising COVID-19 cases. https://…,en,2021-12-16T16:54:36.000Z,Twitter for iPhone,False,
1471524167447379968,1471524167447379968,2431426160,91,0,"RT @DeadlineDayLive: 🚨 Dean Henderson wants to leave Manchester United in January to get more game-time. 

(Source: @fabrizioromano) https:…",en,2021-12-16T16:54:35.000Z,Twitter for Android,False,
1471524166750945291,1471524166750945291,3402582670,662,0,"RT @premierleague: Manchester United’s fixture against Brighton &amp; Hove Albion this weekend has been postponed by the #PL Board today 

It i…",en,2021-12-16T16:54:35.000Z,Twitter for Android,False,
1471524164381118466,1471524164381118466,997861426403397633,140,0,"RT @ManUnitedZone_: Manchester United had just 9 available players from the first team squad for Brentford on Tuesday, which was also postp…",en,2021-12-16T16:54:35.000Z,Twitter for Android,False,
1471524162095431680,1471524162095431680,2431426160,1484,0,RT @FabrizioRomano: Dean Henderson’s always been respectful and professional but he’s now prepared to leave Manchester United. His priority…,en,2021-12-16T16:54:34.000Z,Twitter for Android,False,
